timestamp,airspeed_mps,wind_combined_mps,wind1_mps,wind2_mps,pot1,pot2,steer_x_deg,steer_y_deg
2026-07-04 04:48:21.480,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-07-04 04:48:21.977,0.4,0.0,0.4,0.4,0,1640,7.91,2.42
2026-07-04 04:48:22.477,0.4,0.0,0.4,0.4,0,1640,7.91,2.42
2026-07-04 04:48:22.976,0.4,0.0,0.4,0.4,0,1639,7.91,2.43
2026-07-04 04:48:23.473,0.4,0.0,0.4,0.4,0,1642,7.91,2.39
2026-07-04 04:48:23.975,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
2026-07-04 04:48:24.535,0.4,0.0,0.4,0.4,0,1640,7.91,2.42
2026-07-04 04:48:25.035,0.4,0.0,0.4,0.4,0,1640,7.91,2.42
2026-07-04 04:48:25.517,0.4,0.0,0.4,0.4,0,1636,7.91,2.48
2026-07-04 04:48:26.019,0.4,0.0,0.4,0.4,0,1636,7.91,2.48
2026-07-04 04:48:26.518,0.4,0.0,0.4,0.4,0,1639,7.91,2.43
2026-07-04 04:48:27.015,0.4,0.0,0.4,0.4,0,1642,7.91,2.39
2026-07-04 04:48:27.518,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
2026-07-04 04:48:28.016,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
2026-07-04 04:48:28.475,0.4,0.0,0.4,0.4,0,1639,7.91,2.43
2026-07-04 04:48:29.031,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
2026-07-04 04:48:29.527,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
2026-07-04 04:48:30.028,0.4,0.0,0.4,0.4,0,1642,7.91,2.39
2026-07-04 04:48:30.512,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
2026-07-04 04:48:31.012,0.4,0.0,0.4,0.4,0,1642,7.91,2.39
2026-07-04 04:48:31.510,0.4,0.0,0.4,0.4,0,1637,7.91,2.46
2026-07-04 04:48:32.006,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
2026-07-04 04:48:32.515,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
2026-07-04 04:48:33.182,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
2026-07-04 04:48:33.508,0.4,0.0,0.4,0.4,1,1641,7.90,2.40
2026-07-04 04:48:33.990,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
2026-07-04 04:48:34.502,0.4,0.0,0.4,0.4,0,1640,7.91,2.42
2026-07-04 04:48:35.000,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
2026-07-04 04:48:35.501,0.4,0.0,0.4,0.4,0,1642,7.91,2.39
2026-07-04 04:48:35.996,0.4,0.0,0.4,0.4,0,1634,7.91,2.50
2026-07-04 04:48:36.501,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
2026-07-04 04:48:37.031,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
2026-07-04 04:48:37.484,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
2026-07-04 04:48:38.011,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
2026-07-04 04:48:38.507,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
2026-07-04 04:48:39.013,0.4,0.0,0.4,0.4,0,1643,7.91,2.37
2026-07-04 04:48:39.525,0.4,0.0,0.4,0.4,0,1639,7.91,2.43
2026-07-04 04:48:40.476,0.4,0.0,0.4,0.4,0,1640,7.91,2.42
2026-07-04 04:48:40.538,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
2026-07-04 04:48:41.037,0.4,0.0,0.4,0.4,0,1641,7.91,2.40
