timestamp,airspeed_mps,wind_combined_mps,wind1_mps,wind2_mps,pot1,pot2,steer_x_deg,steer_y_deg
2026-06-06 08:26:09.224,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:09.726,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:10.223,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:10.726,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:11.179,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:11.678,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:12.225,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:12.705,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:13.220,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:13.739,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:14.191,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:14.722,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:15.191,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:15.696,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:16.193,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:16.746,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:17.229,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:17.695,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:18.178,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:18.729,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:19.242,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:19.742,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:20.226,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:20.725,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:21.222,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:21.708,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:22.199,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:22.692,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:23.196,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:23.701,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:24.199,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:24.702,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:25.227,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:25.731,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:26.197,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:26.701,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:27.229,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:27.733,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:28.186,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:28.700,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:29.208,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:29.743,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:30.249,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:30.701,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:31.209,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:31.728,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:32.199,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:32.698,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:33.198,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:33.718,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:34.227,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:34.735,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:35.199,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:35.738,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:36.238,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:36.698,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:37.197,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:37.694,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:38.199,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:38.699,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:39.204,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:39.727,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:40.248,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:40.704,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:41.193,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:41.696,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:42.255,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:42.695,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:43.194,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:43.696,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:44.196,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:44.746,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:45.230,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:45.726,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:46.227,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:46.724,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:47.227,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:47.724,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:48.224,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:48.723,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:49.248,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:49.924,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:50.199,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:50.200,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:50.704,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:51.204,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:51.700,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:52.201,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:52.708,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:53.233,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:53.708,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:54.207,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:54.730,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:55.230,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:55.708,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:56.209,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:56.707,0.0,0.0,0.0,0.0,0,0,7.91,26.44
2026-06-06 08:26:57.198,0.0,0.0,0.0,0.0,0,0,7.91,26.44
